股票代码,统计日期,营业总收入,营业收入,营业总成本,营业成本,税金及附加,销售费用,管理费用,财务费用,资产减值损失,投资收益,营业利润,营业外收入,营业外支出,利润总额,所得税,净利润,归属于母公司所有者的净利润,综合收益总额,归属于母公司普通股东综合收益总额
2416,2015/3/31,12652426504,12652426504,12596137173,12284020009,2252524.02,143900463.1,73501108.4,35454782.37,57008285.57,-592295.35,58223223.68,4077954.82,173887.37,62127291.13,9580417.39,52546873.74,53635165.55,52713196.14,53801519.5
2416,2015/6/30,22862677344,22862677344,22763143837,22137139576,3358531.67,320608975.3,109830522,95245737.87,96960494.49,1350078.81,103409773.8,7121135,10686058.44,99844850.4,21830785.73,78014064.67,80415183.26,78124169.16,80525247.27
2416,2015/9/30,33437580636,33437580636,33326398692,32377729296,8002002.44,437211952.4,213980430,124491647.3,164983364.4,4486454.67,120753582.8,11168499.34,1244408.55,130677673.6,25568869.6,105108804,107562155.4,105801271,108256233.9
2416,2015/12/31,49569028332,49569028332,49470795517,48281212871,13603282.22,674245533.3,254927703.3,151667158.5,95138968.52,11807605.12,133126062.3,35570813.5,3174041.97,165522833.8,27161568.25,138361265.6,140631298.6,193071847.5,195344374.3
2416,2016/3/31,12914584943,12914584943,12859908156,12584341127,4710320.47,125695975,80959775.39,37157380.57,27043577.33,4035536.74,58712323.96,16443617.39,335781.79,74820159.56,16780342.95,58039816.61,57082583.38,84260412.55,83302950.03
2416,2016/6/30,23267176969,23267176969,23169696722,22599961066,13770295.1,292383209.8,122141681,68305542.05,73134927.82,7516508.9,99036701.22,23967205.07,869283.94,122134622.4,26931556.47,95203065.88,91161466,91777030.79,87736377.37
2416,2016/9/30,34356680736,34356680736,34219855630,33381150432,20603053.65,418139503,201119772.2,112562862.6,86280006.51,15955741.77,153546358.8,31617375.88,2162708.62,183001026.1,37061408.45,145939617.6,140785322.9,419365528,414212502
2416,2016/12/31,48333277751,48333277751,48156020247,47035097500,40276138.84,630309652,208440501.5,157176392.7,84720061.65,58765677.93,229866282,51594968.29,3473819.24,277987431.1,80006567.95,197980863.1,187751905.5,419948159.5,409721388.3
2440,2015/3/31,1327535817,1327535817,928028367.1,767642489.9,6646460.75,32315489.85,107792468,5176675.69,8454782.86,5726702.22,405234152.5,9444906.52,4050570.23,410628488.8,70324265.99,340304222.8,334871840.6,339355312,334685252.1
2440,2015/6/30,2435855503,2435855503,1720895280,1390076639,9405543.78,60345095.49,227740511.5,14156341.64,19171148.53,12900226.12,727860448.9,12979453.27,6139828.07,734700074.1,119111874.9,615588199.1,599974080.8,615530191.8,599956178.3
2440,2015/9/30,3403569752,3403569752,2625504103,2174585645,15071674.17,77738298.21,322846720.5,13266496.47,21995269.23,13868131.99,791933781.3,61190007.71,8113363.31,845010425.7,144392333.1,700618092.6,679675079.6,700560085.3,679657177.1
2440,2015/12/31,4521827516,4521827516,3722127643,3059469826,21858090.13,115199692.2,450518326.7,24005650.1,51076058.02,22911179.71,822611052.7,71707445.45,15742557.9,878575940.2,128942848.2,749633092.1,733781998,741510251.8,727855656.4
2440,2016/3/31,909977069,909977069,849571380.7,708571065.2,5135056.47,33147423.71,90912696.59,1979914.56,9825224.2,2493804,62899492.3,7094589.49,2409482.33,67584599.46,12423248.11,55161351.35,58053666.93,60706860.51,61037030.89
2440,2016/6/30,2094933096,2094933096,1782555941,1504955024,9702855.62,63663613.92,209542164.7,4331587.29,-9639304.09,5698508.43,318075663.9,12898508.55,7058348.36,323915824.1,53011260.46,270904563.6,264023680.9,277191121.2,267750092.8
2440,2016/9/30,3053260532,3053260532,2524165384,2088154505,12501624.3,90071022.68,328718739.7,2305474.87,2414017.71,7523653.88,536618801.9,19070334.3,9508007.89,546181128.3,97271343.36,448909784.9,440531625.1,454798563,443723845.4
2440,2016/12/31,4352970581,4352970581,3554352725,2965189282,36345681.47,119337630.4,461622260.7,-6513640.97,-21628489.47,10777626.31,809395482.7,12128054.59,16515326.6,805008210.7,136021675.4,668986535.4,660104159.4,664090341.7,655904235.9
2468,2015/3/31,315926017,315926017,330671654,282525851.8,1192550.33,10267361.66,34107992.39,8649335.61,-6071437.8,2316024.79,-9851760.74,2742405,896533.71,-8005889.45,11671.39,-8017560.84,-5354043.15,-8017560.84,-5354043.15
2468,2015/6/30,702040814.1,702040814.1,709700768.6,611654880.8,2022533.07,21462615.06,66739612.36,12955385,-5134257.72,2145452.53,-3541779.33,3752280.05,1104389.38,-893888.66,-3887506.35,2993617.69,5672575.41,2993617.69,5672575.41
2468,2015/9/30,1057776301,1057776301,1063784448,915356075,3163159.17,33719181.89,101324110.1,17123062.17,-6901140.64,467205.5,-6788824.51,6026325.27,1513900.99,-2276400.23,-4237623.43,1961223.2,4945488.06,1961223.2,4945488.06
2468,2015/12/31,1446639936,1446639936,1455450909,1247194098,4346241.1,48462354.11,134115761.6,23645022.45,-2312568.39,-372897.21,-8373860.55,6640889.46,1910135.63,-3643106.72,-3673996.25,30889.53,3866724.57,30889.53,3866724.57
2468,2016/3/31,318736200.4,318736200.4,323926680.2,269879785.6,1085323.4,11564297.9,36052517.25,8180290.93,-2835534.87,-828110.64,-4901810.9,1403105.72,752958.26,-4251663.44,2245562.98,-6497226.42,-4389931.63,-6497226.42,-4389931.63
2468,2016/6/30,706776899.8,706776899.8,704875684.2,605698903.8,2262660.89,25829214.23,61674430.75,10608340.22,-1197865.65,-457694.81,2610175.87,3631016.31,1458141.05,4783051.13,2945482.06,1837569.07,4549581.78,1837569.07,4549581.78
2468,2016/9/30,1087053011,1087053011,1082370809,929754615.6,3366714.38,38059404.81,93959086.99,16818016.32,412971.27,-387032.33,5486574.25,4748703.32,1666080.7,8569196.87,6224475.92,2344720.95,5211447.68,2344720.95,5211447.68
2468,2016/12/31,9880671263,9880671263,8263319906,7918870296,21543256.65,74447306.41,243707004.3,11430955.53,-6678912.26,15035321.83,1632386678,70843927.44,12707212.72,1690523393,428122924.3,1262400469,1261649587,1266224269,1265532837
2481,2015/3/31,245707554.3,245707554.3,195960013.7,183079370.4,1879257.18,8230984.19,6859354.71,-2804233.43,-1284719.34,1455868.57,51203409.23,1758565.76,37492.21,52924482.78,6924242.65,46000240.13,46000240.13,46000240.13,46000240.13
2481,2015/6/30,540590050.2,540590050.2,446723085.5,382678950.8,5299722.96,20273878.55,17291241.34,20172208.32,1007083.5,28146450.57,122013415.3,2491247.57,37944.63,124466718.3,16449751.39,108016966.9,108016966.9,108016966.9,108016966.9
2481,2015/9/30,890340363.6,890340363.6,735839035.4,640954823.7,7143165.45,30236456.73,25080532.94,30722462.27,1701594.27,37491309.5,191992637.7,3402889.23,42488.18,195353038.7,27920473.8,167432564.9,167432564.9,167432564.9,167432564.9
2481,2015/12/31,1242978174,1242978174,1082814073,907494748,9090404.46,60744735.18,48014599.97,49719085.86,7750499.43,46580043.57,206744145,11289677.52,2294314.1,215739508.4,30450157.63,185289350.8,190577211.6,185289350.8,190577211.6
2481,2016/3/31,359270307.9,359270307.9,321515501.2,273196653.6,2055187.08,14538143.11,11448067.82,19082212.34,1195237.21,16329019.67,54083826.38,1817116.56,28697.17,55872245.77,7222795.41,48649450.36,51205167.29,48649450.36,51205167.29
2481,2016/6/30,846182357.3,846182357.3,802577133.4,687453867.4,3870279.39,38385168.97,23552934.1,45380521.42,3934362.14,25073704.37,68678928.34,3121205.19,38774.22,71761359.31,9795444.46,61965914.85,65668005.77,61965914.85,65668005.77
2481,2016/9/30,1193326942,1193326942,1132626528,968878608.5,6480373.74,59283143.95,35601743.52,58482656.07,3900002.37,41577629.57,102278043.6,13380274.88,114408.26,115543910.2,17948764.73,97595145.46,101743138,97595145.46,101743138
2481,2016/12/31,1845015933,1845015933,1838853317,1598152017,17371914.21,88057063.79,42030234.63,83683650.78,9558436.87,40451325.6,46613941.86,19086462.09,443694.53,65256709.42,14751495.61,50505213.81,56925400.64,50505213.81,56925400.64
2482,2015/3/31,1739026759,1739026759,1641305137,1438794683,55573384.9,27744509.4,56811268.31,28837014.43,33544277.1,-12810.13,97708811.98,1280000,1149278.02,97839533.96,18203377.38,79636156.58,69051772.82,79625654.74,69041270.98
2482,2015/6/30,3657647644,3657647644,3477246938,3038061730,120427186.3,59937210.5,112136577,79394498.55,67289734.85,-156248.02,180244458.3,39049192.66,1206347.86,218087303.1,37872448.68,180214854.4,165828762.4,180139422.6,165753330.7
2482,2015/9/30,5631420970,5631420970,5341323073,4680558820,189190275,86374551.55,164886656.6,120328620.7,99984148.6,-708424.23,289389473.7,46034717.66,1206436.71,334217754.6,55078513.93,279139240.7,258885931.9,279291796.9,259038488.2
2482,2015/12/31,8010010888,8010010888,7681785427,6657408656,261250059.3,140682412.3,235172235.8,160456926.5,226815137.9,-1052002.57,327173458.4,44727518.3,2091297.21,369809679.5,58954395.54,310855283.9,278921239,311099657,279165612.1
2482,2016/3/31,1579638774,1579638774,1526229754,1317680775,55123959.47,29975036.86,58706430.57,34245181.21,30498370.61,-1057226.37,52351794.19,1079664.2,855584.17,52575874.22,8894705.36,43681168.86,45707543.79,43652743.43,45679118.36
2482,2016/6/30,3912779870,3912779870,3713680415,3332869852,12466086.85,71857246.62,133451164.2,65506420.73,97529644.58,-6358889.61,192740565,4131775.8,824882.36,196047458.4,34559504.35,161487954.1,163297217.9,161607874,163417137.8
2482,2016/9/30,6276095696,6276095696,5916456918,5352998657,17107290.95,122493140.2,196885119.5,94444388.95,132528321.6,-8562272.48,351076505.5,6096480.86,838715.85,356334270.5,59589775.94,296744494.5,297840987.3,296906424.7,298002917.5
2482,2016/12/31,10112537436,10112537436,9740805060,9020239496,55622391,186362976.5,279177257.2,126686664.5,72716274.18,78879618.96,450611995.8,30948082.48,1247373.03,480312705.2,79872166.31,400440538.9,402721899,400837469.4,403118829.5
2488,2015/3/31,284628729.1,284628729.1,269815123.9,208528454.8,358856.79,14674723.86,29136125.41,16365101.06,751861.98,-1881096.71,11914178.59,1695694.41,584598.36,13025274.64,3084549.48,9940725.16,10062829.57,6891385.11,7013494.13
2488,2015/6/30,695015830.2,695015830.2,640750163.4,504521797.1,574281.24,39903956.26,59186950.31,35253130.3,1310048.17,-5816669.22,47317087.74,3488100.9,1244868.59,49560320.05,9293315.07,40267004.98,41138343.52,40229054.78,41100393.72
2488,2015/9/30,1096197391,1096197391,1019572037,818795262.4,1152216.57,75214560.24,90066011.76,33272960.36,1071025.43,-7917926.79,68718117.48,10580300.17,1694870.76,77603546.89,15443040.67,62160506.22,63530257.32,58764071.26,60133822.36
2488,2015/12/31,1523773695,1523773695,1491956232,1162545777,4330884.94,134779230,137888110.7,47571118.83,4841110.61,-8530458.61,23478094.69,21999872.23,2482072.78,42995894.14,-563307.58,43559201.72,46951239.39,45670998.98,49063034.89
2488,2016/3/31,445381088.5,445381088.5,464376956.1,370644912.7,4650326.46,50637144.2,30267504.28,8897478.97,-720410.53,77698.54,-18918169.08,2190785.73,869313.68,-17596697.03,2071953.56,-19668650.59,-19415089.14,-19851762.97,-19598200.94
2488,2016/6/30,1081117761,1081117761,1127816888,891429152.2,6075398.12,118983352,80561781.17,29577441.29,1189763.02,3111083.22,-43588043.2,5898870.07,2197613.95,-39886787.08,5619567.32,-45506354.4,-45222472.26,-43483795.6,-43199911.99
2488,2016/9/30,1633973978,1633973978,1688028145,1351739365,6498824.48,173960072.3,126501954.5,29129799.01,198128.99,2359562.79,-51694603.56,9085034.9,2832997.89,-45442566.55,11606427.37,-57048993.92,-56141453.01,-55147118.86,-54239576
2488,2016/12/31,2271911669,2271911669,2483424776,1965118147,13110576.5,280260412.8,176061984.4,38503164.96,10370490.77,5745340.92,-205767766.2,23211120.23,3551018.59,-186107664.5,-46177466.63,-139930197.9,-138164259.7,-137086973.3,-135321035.2
2494,2015/6/30,242762826.6,242762826.6,235472671.1,169551013.8,4333949.5,22414227.35,24885039.16,15212388.04,-923946.73,19269.18,7309424.66,4529700.45,175055.66,11664069.45,3266250.76,8397818.69,10097400.46,6205372.65,8359132.03
2494,2015/9/30,403349806.8,403349806.8,398085234.9,299154238.9,4648400.37,31890038.51,47892765.22,13758414.71,741377.27,-245379.73,5019192.09,4957911.66,198039.77,9779063.98,4403042.71,5376021.27,7971800.5,-203259.23,3800494.98
2494,2015/12/31,566909774.6,566909774.6,550265432.8,407495706.4,9296799.31,50440558.81,70924816.14,11231868.68,875683.37,-172234.82,16472107.01,6844264.45,224968.35,23091403.11,9868943.33,13222459.78,18066889.18,6101609.31,12796742.67
2494,2016/3/31,110760553,110760553,101847334.6,60102034.01,2910902.12,13453976.49,16920416.65,8911904.66,-451899.34,-227450.7,8685767.68,552942.67,6265.74,9232444.61,2482823.21,6749621.4,7937689.73,8856541.34,9673443.34
2494,2016/6/30,206608402.6,206608402.6,198637821.2,133117979.9,2654368.68,23342231.48,28811551.39,10881338.84,-169649.08,-325970.29,7644611.06,2467182.99,155332,9956462.05,2518647.27,7437814.78,8731996.78,8444588.33,9869540.66
2494,2016/9/30,341205342.7,341205342.7,333538840.9,230503497.8,3264822.19,35915387.52,43559585.36,19595580.01,699968,-605973.93,7060527.92,3095901.7,156821.39,9999608.23,4025211.67,5974396.56,8626139.1,8058501.55,10918751.8
2494,2016/12/31,501699306,501699306,488800199.5,356594248.1,5552774.73,50437721.27,59186968.45,16013985.35,1014501.68,943910.69,13843017.15,2903061.09,522263.96,16223814.28,6137192.29,10086621.99,15065173.52,12103292.4,18102718.54
2512,2015/3/31,176416943.1,166360096.5,182523697.4,127539368.5,1008248.82,9495722.45,34241901.56,5579639.98,3471238.28,828042.82,-5278711.42,12983805.23,51971.58,7653122.23,1287910.66,6365211.57,4155360.6,37305211.57,35095360.6
2512,2015/6/30,437317781.3,412062075.1,427552560.5,304033072.5,3747402.32,20653721.71,71464240.4,14921308.35,10034662,2231010.61,11996231.43,13878980.08,304880.65,25570330.86,6169756.51,19400574.35,13751074.58,60285574.35,54636074.58
2512,2015/9/30,649688093.9,613633480.3,604952194.4,422601053.9,5082073.97,31358391.56,107400214.4,26148911.1,8382439.69,2458831.6,47194731.09,21956342.92,399680.42,68751393.59,11417215.5,57334178.09,44356675.83,77309178.09,64331675.83
2512,2015/12/31,1395777043,1344300828,1307588792,978774835.4,10269177.8,49840074.77,190922090.8,36674423.08,36056702.15,56285104.9,144473356.2,29535106.27,1121086.5,172887376,22962024.58,149925351.4,128781073.8,151905851.4,130761573.8
2512,2016/3/31,629325795.5,619931659.1,623602736.9,527944842.2,3116363.43,15692525.01,54469057.97,17043938.76,4411266.79,-372788.43,5350270.11,10040976.05,84484.99,15306761.17,6498381.76,8808379.41,5888994.92,-4344860.59,-7264245.08
2512,2016/6/30,1490331366,1469515369,1449502070,1249536393,5790544.41,34683492.03,120761248.2,32177698.75,5420714.04,-2480345.43,38348950.26,16142711.08,154001.49,54337659.85,16175398.34,38162261.51,29929619.61,22375041.51,14142399.61
2512,2016/9/30,2393926939,2362100084,2307706006,2004531732,9027746.12,52194261.95,187309380.9,48636804.66,4387163.12,-4971187.68,81249745.06,27666423.03,220093.57,108696074.5,32695755.97,76000318.55,62525850.33,60428998.55,46954530.33
2512,2016/12/31,3501012519,3464881973,3416214821,2937125394,14478083.84,75858641.37,267138654.5,65318598.81,52951076.14,76906558.71,161704257.1,44832233.56,1482467.13,205054023.5,35804571.34,169249452.1,159111351.4,154686856.4,144424877.6
2535,2015/3/31,421252973.4,421252973.4,397460110.3,340221293.8,2029855.7,13896472.07,23178581.75,17562180.34,571726.56,1454435.23,25247298.41,11019436.87,43950,36222785.28,4352350.51,31870434.77,27129739.22,31870434.77,27129739.22
2535,2015/6/30,773349631.9,773349631.9,825965256.1,693355887.9,2642266.03,30218036.8,54845849.03,41705303.87,3197912.42,3597039.32,-49018584.86,15908330.96,61032.94,-33171286.84,-1752386.82,-31418900.02,-28765268.17,-31418900.02,-28765268.17
2535,2015/9/30,982912673.8,982912673.8,1115353300,914393065,3341328.41,40259092.86,86227174.96,62131442.52,9001196.03,13189533.14,-119251092.8,88362047.06,269877.36,-31158923.07,1072409.41,-32231332.48,-27321178.32,-32231332.48,-27321178.32
2535,2015/12/31,1232810249,1232810249,1687858885,1220840592,4027529.7,57403329.33,128428087,80560728.32,196598617.9,-233690.81,-455282326.2,111728106.1,280135.58,-343834355.7,-39952618.94,-303881736.7,-296654134.8,-303881736.7,-296654134.8
2535,2016/3/31,338288325.3,338288325.3,335368069,279407674.1,3925586.87,5334948.13,24402594.66,21831530.1,465735.16,341480.62,3261736.94,3766753.04,7953.62,7020536.36,6630543.18,389993.18,447241.02,389993.18,447241.02
2535,2016/6/30,583371174.9,583371174.9,621083629.4,495347222.7,4927355.6,21043736.57,54420918.38,42312419.52,3031976.67,51266354.26,13553899.71,6763576.66,11103.62,20306372.75,11330207.93,8976164.82,9128038.99,8976164.82,9128038.99
2535,2016/9/30,924167548.4,924167548.4,963523117.3,764418435,6118385.63,31399808.29,79238542.31,69724859.3,12623086.74,53978710.09,14623141.18,10177279.63,446989.27,24353431.54,11954655.63,12398775.91,12607884.05,12398775.91,12607884.05
2535,2016/12/31,1283889092,1283889092,1335143973,1031802988,15097177.6,52528226.73,107393739.3,82996918.25,45324922.6,52961808.24,1706927.34,15455935.81,929278.18,16233584.97,1748263.46,14485321.51,14750806.37,14485321.51,14750806.37
2537,2015/6/30,1115921545,1115921545,1080750101,966735236.1,4665547.42,23537066.69,59412291.92,21496721.3,4903238.01,393876,35565319.72,94635031.86,1779875.22,128420476.4,15381244.04,113039232.3,82283899.55,113035225.9,82279893.12
2537,2015/9/30,1564656934,1564656934,1557505460,1377820868,6941749.63,38911315.72,86890181.76,34525925.58,12415418.79,393876,7545349.98,95778369.64,1683291.53,101640428.1,13652848.41,87987579.68,69613721.89,88121454.25,69747596.46
2537,2015/12/31,2065079330,2065079330,2050580352,1802572340,9148784.62,60832938.63,115312923.3,40130063.91,22583301.14,393876,14892854.19,108483786.7,13616213.75,109760427.1,19027543.69,90732883.45,73177703.67,90956484.05,73401304.27
2537,2016/6/30,1015316776,1015316776,945505471.2,861253207.5,3423144.91,23325015.13,54605340.16,11860133.62,-8961370.16,1647801.88,71459107.12,53272429.67,13002249.14,111729287.7,37086771.1,74642516.55,56178431.1,74717290.05,56253204.6
2537,2016/9/30,1635020243,1635020243,1513175923,1318273233,6442232.98,40375646.79,135722061.1,13155113.58,-792364.72,1647801.88,123492122.1,56949454.78,14157560.36,166284016.5,46016600.88,120267415.6,98551235.09,120406435.6,98690255.12
