股票代码,统计日期,货币资金,应收账款,预付账款,其他应收款,存货,流动资产合计,固定资产,无形资产,非流动资产合计,资产总计,应付账款,预收账款,应付职工薪酬,应交税费,其他应付款,流动负债合计,非流动负债合计,负债合计,实收资本（股本）,资本公积,盈余公积,归属于母公司所有者权益合计,所有者权益合计,负债及股东权益总计,流动资产/流动负债,有形资产/总资产
507,2015/6/30,412849320.3,372739980,184021234.5,89384362.74,57140035.45,1139224435,1822004851,240968849.8,4400763751,5539988186,278259429.5,102627156.7,33502353.1,680612.43,173083924.4,1179409882,1676444922,2855854804,789540919,764034575.8,138522789.9,2485693364,2684133383,5539988186,0.965927497,0.534519062
507,2015/9/30,454029953.3,341539453.6,143066258.5,77333183.03,61617537.14,1109898936,1803831107,238652531.8,4415001056,5524899992,246899863.1,69426089.72,31955792.76,4779760.57,176217408,1012130696,1739145942,2751276638,789540919,777942802.2,138522789.9,2501594566,2773623354,5524899992,1.096596457,0.5273815
507,2015/12/31,430041132.1,278498701,75136796.39,68230244.11,73780006.86,1023097410,2163750526,264244196.5,4451355011,5474452420,230190020.5,26742924.88,44862527.72,27765417.12,168916806.7,1133851580,1542468990,2676320570,789540919,788732331,139833693.7,2526988918,2798131850,5474452420,0.902320399,0.582130904
507,2016/3/31,403748319.2,371704432,92003421.39,69513526.41,60618831.52,1036697219,2141834994,213820154.9,4404203938,5440901157,257837517,54606325.67,31482438.23,14287718.36,157229689.7,1033658449,1579361053,2613019503,789540919,788732334.1,139833693.7,2552468838,2827881654,5440901157,1.00293982,0.584192236
507,2016/6/30,535667247.4,390037205.4,57666519.58,85309035.71,51670842.03,1275102027,2119222688,211901750.8,4440114219,5715216246,255392106.2,38659512.62,35543701.5,17234923.26,165409533.6,1263676699,1575756961,2839433660,789540919,788732334.1,139833693.7,2600467473,2875782586,5715216246,1.009041337,0.593910111
507,2016/9/30,439864882,333837512.9,52511788.97,57330269.87,48736541.87,967624106.9,2423891912,214912315.6,4768533638,5736157745,248088555.2,34944953.29,30709842.48,17758230.22,172732756.4,1305335191,1541597068,2846932259,789540919,789606024.9,139833693.7,2597003685,2889225486,5736157745,0.741284011,0.591252223
507,2016/12/31,319658086.3,322865070.5,29120233.68,60898909.01,62952734.45,885771973.1,2534338241,214362836.6,4835243483,5721015457,177832985.3,37617645.51,46415284.6,29651865.32,170421340.6,885900538.1,1917612081,2803512620,789540919,788968372.1,139833693.7,2616708657,2917502837,5721015457,0.999854876,0.597815237
533,2015/3/31,378646282,1032832807,145148744.8,41964454.65,459952371.1,2841241708,184555344.3,442723354.7,956159893.7,3797401601,532150889.7,186443231.8,47401445.7,95829564.32,286018783.7,1207336006,532601782.2,1739937788,690816000,58281023.24,79083080.29,1342703631,2057463813,3797401601,2.353314813,0.79680723
533,2015/6/30,315829175.4,1138342255,155858603,71285035.47,520176043.6,2867276933,182437723.9,441134027.2,984199284.1,3851476217,533276232.8,133819721.3,54686712.92,54304554.96,300791631.7,1444413985,338874735.2,1783288720,690816000,58281023.24,79083080.29,1343753050,2068187496,3851476217,1.985079736,0.791830063
533,2015/9/30,172643223.7,1246111386,187472356.1,67618080.44,521349863.2,3101130185,138872497.4,387628750.3,924559582.8,4025689768,648601906.9,158591851.9,57226118.49,89556455.91,181819085.7,1581950022,339055815.2,1921005837,690816000,58281023.24,79083080.29,1367811603,2104683930,4025689768,1.960321212,0.804831686
533,2015/12/31,263425370.6,1275270353,88974535.81,135563678.6,543162430.2,3275908960,156842269.7,335735521.7,889379914.5,4165288875,746093857.4,181224549,62393057.16,91085884.95,279622724.7,1726218971,321355594.2,2047574565,690816000,58281023.24,79083080.29,1372197743,2117714310,4165288875,1.897736623,0.824132811
533,2016/3/31,252882563.6,1348659631,108584144.3,75313204.27,490317102.6,3128773419,157131024.3,332822569.1,938727821.1,4067501240,680204596.6,225085074.1,48360775.84,84477095.22,241145954,1592073162,318615191.3,1910688354,690816000,58281023.24,79083080.29,1402126514,2156812887,4067501240,1.965219623,0.807843501
533,2016/6/30,456383759.8,1392669978,91338491.06,150518805.1,583846093.3,3354428006,155662676.3,329304445.9,949039697.5,4303467704,779413187.6,172560574,59068633.43,60172211.54,269890299.3,1829573256,329580905.5,2159154161,690816000,58281023.24,79083080.29,1417879749,2144313542,4303467704,1.833448317,0.81564239
533,2016/9/30,304937373.2,1446915313,84506212.7,123639374.5,677994788.6,3352765040,210941457.3,329106571.2,962816432,4315581472,792227253.9,204065498.3,65658756.59,60705791.5,270776614.3,1858842334,332027497.1,2190869831,690816000,56570717.27,79083080.29,1386507705,2124711641,4315581472,1.803684464,0.82577667
533,2016/12/31,338289461.7,1235887211,131872130.9,126991038.4,213578716.3,2611086085,232240702.8,269165965.4,647775208.4,3258861293,377694897.2,95825449.15,47899786.92,60555329.18,264931467.4,1168610734,29072935.3,1197683669,690816000,40814421.67,96679888.49,1580336780,2061177624,3258861293,2.234350592,0.872490889
545,2015/3/31,240109653.4,48618141.13,21594999.2,6105724.14,66873453.9,1163330475,540832957.2,51512465.08,1057047796,2220378271,194372307.3,7176268.02,19965715.78,9257553.76,23568864.17,459496075.7,125560607.3,585056683,493416548,414607949.3,61925516.46,1635321588,1635321588,2220378271,2.531752798,0.767510408
545,2015/6/30,87776535.63,57426905.23,23886667.15,5902974.38,94709988.02,1222577607,541835145.2,51135347.26,1173931942,2396509550,307448000.1,4711519.24,19010244.03,12755910.94,21743905.09,585690100,121769659.6,707459759.5,493416548,414607949.3,61925516.46,1689049790,1689049790,2396509550,2.087413817,0.736242738
545,2015/9/30,125705690.3,70539250.44,30533022.31,17906387.97,105462102.8,1137520065,533899282.5,50758229.44,1151863467,2289383532,163021951.9,6785096.95,18648920.32,21648013.61,19635747.7,453154651.6,117686531.4,570841183.1,986833096,-78808598.67,61925516.46,1718542349,1718542349,2289383532,2.510224846,0.73007398
545,2015/12/31,265562077.9,30679161.1,25588374.05,32218642.3,102105698.5,1232574160,593908684.7,50381111.62,1292257729,2524831889,235435728.7,15546663.04,22819834.96,9778323.04,32388304.3,627210278.1,132398485,759608763.1,986833096,-78808598.67,61925516.46,1765223126,1765223126,2524831889,1.965168945,0.723407706
545,2016/3/31,117984232.1,65069280.25,42973282.86,27646272.9,77911629.95,1117922677,582758912.7,55549670.57,1332887257,2450809935,190769922.2,23896948.12,17617683.13,11574031.77,45535334.54,538893981.6,118708342.5,657602324.1,986833096,-78808598.67,61925516.46,1793207610,1793207610,2450809935,2.074476086,0.693926349
545,2016/6/30,111646786.8,124720277.5,30339454.29,6527394.78,134758083.3,1077689823,1238568760,55144778.06,1365428021,2443117844,221930510.6,22907998.59,16701773.93,2797033.43,21212249.76,558215443.6,110838526.3,669053969.9,986833096,-64117555.87,61925516.46,1774063874,1774063874,2443117844,1.930598366,0.94807485
545,2016/9/30,72394600.86,207753928.3,25775892.84,4509993.63,117692914.6,1159261533,1274049958,67430511.48,1372774637,2532036169,191992730.2,16209630.02,16007288.35,12325294.57,7827242.03,585628465.8,114525861.6,700154327.5,986833096,-64117555.87,61925516.46,1831881842,1831881842,2532036169,1.97951705,0.961009768
545,2016/12/31,166611712.6,36568684.62,40112115.44,1682128.18,119216742.3,1233878072,1260972758,66597889.53,1462074781,2695952853,213308058.1,57458468.99,23770268.31,7809891.24,7135124,670155941.4,122759017.5,792914958.9,986833096,-64117555.87,61925516.46,1903037894,1903037894,2695952853,1.841180532,0.925405957
564,2015/3/31,3655906475,23113581.44,36951813.56,96331947.23,175575702.5,4055515024,1722454523,138594479.1,3437680505,7493195529,704130233.4,656438382.4,52316242.37,22953288.73,367098842.9,4956862445,760521177.8,5717383622,473311834,795813584.7,97683107.28,1735643204,1775811907,7493195529,0.818161704,0.771095526
564,2015/6/30,3694354015,16757490.6,61857136.42,132650925.5,163232526.2,4138185016,1704266707,137274586.8,3503133431,7641318447,540180758.3,596827341.8,67669425.11,26122688.03,409032188,5111852576,749424183.2,5861276760,473311834,800824378.5,97683107.28,1739095429,1780041688,7641318447,0.809527457,0.764586866
564,2015/9/30,3959005870,81420684.41,134517530.3,356504142.7,233737468.6,4822374874,2456233015,892670317.7,4786524270,9608899144,808502068.5,640496570.9,67703823.63,19714461.45,537315434.1,5993308207,1251238052,7244546258,752926271,1099788936,97462447.33,2322663318,2364352886,9608899144,0.804626545,0.757486136
564,2015/12/31,3577987265,20325239.09,226555155.4,127153897.1,239901176.7,4298472460,2864102296,886862713.4,4843887639,9142360099,761315174.6,687923702.2,96111390.5,58182498,489409743.1,5654255216,1117762834,6772018051,752926271,1061852487,105923515.1,2322732418,2370342048,9142360099,0.760219038,0.783449205
564,2016/3/31,3813972418,20767326.53,229853500.7,163669272,215920355.1,4507634087,2843912706,880748464,4818200156,9325834243,798331903,667643826.6,58408260.78,28530561.89,343299179,6443271388,488396710.9,6931668099,752926271,1061852487,105923515.1,2345961005,2394166144,9325834243,0.699587805,0.788299106
564,2016/6/30,3419419118,23339182.87,248245922.5,160292123.5,193228291.4,4104068906,2808480327,874178860.5,4899593727,9003662632,656764261.3,596043161.2,62977975.87,30092076.02,454445388.3,5978227739,604984450.4,6583212190,752926271,1067165026,105923515.1,2361474412,2420450443,9003662632,0.686502603,0.767748584
564,2016/9/30,8811041234,393055747.5,745904751.5,3979176315,9244880531,24831079678,4116411522,2432488262,20123331328,44954411007,2246276851,2625071585,97209198,171978013.1,2460013929,13245589949,3499541498,16745131447,6007828231,25298051500,105923515.1,27830868939,28209279560,44954411007,1.874667703,0.64392994
564,2016/12/31,12832631228,244648760.8,788566328.1,1459395389,8901117283,24483587969,4097554958,1675288027,20716860031,45200448000,2276254945,2825580267,138989358.4,496558476.7,1675824297,13450305574,3256002712,16706308286,6007828231,24984485483,108478139.6,27897877571,28494139714,45200448000,1.820299757,0.632319904
591,2015/3/31,820714489.3,535893794.8,88332535.88,49341378.75,702322334.6,2266542671,456084653.6,154003607.4,991162220.2,3257704891,472968313.2,67610963.51,5071699.29,23230993.09,296280559.3,2666911945,106559292.2,2773471237,274630983,34426507.32,62682592.59,408122551.3,484233654.3,3257704891,0.849875331,0.835750142
591,2015/6/30,731374051.7,625070875.1,103688754,57534409.31,664874390.1,2287699989,451055909.1,151961665.5,995397293.9,3283097283,538692273,86837157.92,6768156.64,21305878.89,302476038.7,2691165662,106732603.5,2797898265,274630983,34426507.32,62682592.59,416008642.8,485199018.4,3283097283,0.850077727,0.834198826
591,2015/9/30,695018516.4,566111068.3,92985871.81,59231078.52,659769246,2160880669,444567893.1,150532642.7,987876679.9,3148757349,545864616.9,23809110.52,7270435.72,22337752.89,299183902.8,2558294185,136473347.8,2694767533,274630983,34426507.32,62682592.59,395212750.4,453989815.9,3148757349,0.844656835,0.827452952
591,2016/12/31,1572321478,3863949286,123924291.8,150705096,242822315.4,8006321976,17365570165,397436337.5,21762130833,29768452809,2760449130,1178624.89,1692935.66,48710049.41,373503118.2,5876730097,12370626854,18247356951,1366862742,8062710670,63016854.35,11296764929,11521095858,29768452809,1.36237701,0.852308056
701,2015/3/31,1893176078,1967313827,3653984604,270352301.2,2977851174,11074318311,537117150.8,288870256.3,1523681232,12597999543,2309307846,759702360.5,68194281.77,87608391.36,78706103.29,9450819762,776051802.4,10226871564,310884043,798629617.8,102528673.5,1849831216,2371127979,12597999543,1.171783886,0.92168883
701,2015/6/30,2064133517,2445445419,2456083042,277598358.6,2997321479,10469949331,519351334.9,290604300.3,2241558703,12711508034,1942208050,851860929.3,78201661.87,55130514.83,78076869.62,9810813462,520149434.3,10330962897,310884043,798629617.8,102528673.5,1848838854,2380545137,12711508034,1.06718463,0.864515889
701,2015/9/30,1625315714,3420551568,3394149855,280274865.8,3028984406,12036022044,561625490.9,287668914.7,2295933137,14331955181,2509734367,1217491236,65002367.83,36142435.16,97681020.48,10125054647,1018520672,11143575319,310884043,798629617.8,102528673.5,2649216910,3188379862,14331955181,1.188736502,0.878990157
701,2015/12/31,3492789382,1919664471,913871525.2,985544182.1,3508088248,11692203138,646448922,293484568.5,2508866591,14201069729,3703841155,1198531085,89528928.37,78328772.8,94552443.38,9260810509,757324003.1,10018134513,310884043,798672377.5,109886757.2,3696003914,4182935217,14201069729,1.262546418,0.868853706
701,2016/3/31,2817900685,3757581752,3126190232,1056580109,4268876182,15360245865,730227513.5,292586158.8,2546102168,17906348032,3686461767,1698792410,75995558.54,60734851.1,83774605.27,11797298044,612104668.6,12409402713,406613056,1981090393,109886757.2,5002616151,5496945320,17906348032,1.302013885,0.898590452
701,2016/6/30,2500923739,5169210560,2662659629,1049306371,4622633234,16680295618,1114871771,290833282.1,2991754956,19672050574,2662334658,1068122645,97424638.11,77038237.23,224643507.3,13175208677,1010277664,14185486342,406613056,1990540182,109886757.2,4997717628,5486564232,19672050574,1.266036541,0.904591381
701,2016/9/30,2189572637,4834762697,2866230449,1067914287,5350217987,16849900518,1158301336,274365327.7,3102172986,19952073504,3812635863,1219831167,110541671.1,50226835.39,171920630.2,13508461413,1001818679,14510280092,406613056,1990540182,109886757.2,4976564688,5441793412,19952073504,1.24735897,0.902572951
701,2016/12/31,2710353079,2570130990,1187301060,872388644.1,3859082977,12520732311,1562290384,271539834,3472185860,15992918171,5208107403,994096592.8,148623358.8,188863032.2,165369151.2,9711107906,807621799.6,10518729705,406613056,1990540182,115075724.7,5024419845,5474188466,15992918171,1.289320686,0.880578675
703,2015/3/31,3060072062,801360001.1,2228179686,16818031.98,1739607496,11855067661,10261083883,640348869.6,14640751199,26495818860,3217476897,245628289.8,14792113.45,26086801.19,26310101.52,17939941955,1395741835,19335683789,1153587626,40671809.59,299933292.4,5080798566,7160135071,26495818860,0.660819733,0.834703455
703,2015/6/30,2551393919,940095950.1,1313488647,855603150.4,1828040923,11983742304,10046737707,635547291.5,14625985826,26609728130,3606659743,234569367,19889262.69,41438703.95,1017486840,18342667289,1020512136,19363179425,1153587626,40671809.59,299933292.4,5138213947,7246548705,26609728130,0.653326047,0.827910751
703,2015/9/30,2120657222,893148403.5,2028992966,21900693,2085007797,10414076948,9816672526,632855203.3,15481144433,25895221381,2813233765,233448937,24924382.08,48358742.18,1067022373,17695430818,1012813683,18708244501,1165287626,91566809.59,299933292.4,5127240259,7186976880,25895221381,0.588517853,0.781254162
703,2015/12/31,2618324179,889235216.7,1932234107,36894358.34,1549279852,8851471477,9627419884,613086440.6,16357283404,25208754881,1397801788,204059715.1,42239995.9,70804602.89,92110457.31,16151262666,729602370.2,16880865036,1306132696,946954016.5,299933292.4,6252367471,8327889845,25208754881,0.548035882,0.733034672
703,2016/3/31,2256354057,1043562302,2032134769,208973729.9,1707017033,8310931143,8740991120,434266855.9,15680569988,23991501131,870187861.4,184809185.6,19780004.06,18351879.08,897166387.8,14685677701,717420650.7,15403098352,1306132696,946954016.5,299933292.4,6428997869,8588402779,23991501131,0.565920846,0.710748451
703,2016/6/30,2681258571,980623489.7,2084834432,46459454.7,1740282077,8597510736,8540255165,483071751,15714574898,24312085633,846644806.7,145441079.7,20922466.48,71892766.59,87251975.89,14999332999,594438660.7,15593771660,1306132696,839194817.7,299933292.4,6500674879,8718313973,24312085633,0.57319287,0.70490727
703,2016/9/30,6290701943,783818402.7,2072171831,46864539.15,1964691254,13401462863,8341072320,475795104.1,15895772149,29297235013,1022825667,1089371763,31618271.04,60786368.24,907347187.1,15835861687,686515456.5,16522377143,1619874362,4382200444,290409582,10512491120,12774857869,29297235013,0.846273043,0.742136081
703,2016/12/31,4726193758,663524805.1,1336064797,144326347.4,1949548273,11444582748,8218959302,253251189.2,16089718686,27534301434,1167348058,1383923514,40618109.07,48569283.77,292896998,13778913981,541958475.4,14320872457,1619874362,4366785054,299933292.4,10924093576,13213428977,27534301434,0.830586704,0.714147119
726,2015/3/31,581633140.1,239235352.7,262841192.2,55533008.39,1807120960,3090740914,4888413339,372338014.6,5608232704,8698973618,276717096.2,94064453.4,172099834,48499480.61,71640383.15,1369423624,160857961,1530281585,955758496,1007079868,742347832.5,6741743243,7168692033,8698973618,2.2569648,0.91725238
726,2015/6/30,617438330.7,226051838.7,103892791.3,52707824.63,1761317045,2969471356,4821040274,369277715.5,5616161761,8585633117,236608151.9,91532874.42,233026460.8,73144940.64,68269754.38,1555195402,157383731,1712579133,955758496,1007080654,742347832.5,6456030484,6873053984,8585633117,1.909387947,0.907389301
726,2015/9/30,956833305.5,266014761.6,145668088.1,49452677.54,1574079743,3185553033,4874905537,366217416.5,5643953938,8829506971,231878445.2,117594870.8,236326185.7,56883256.04,65412413.07,1569887954,155444976.7,1725332931,955758496,1007142273,742347832.5,6676069664,7104174040,8829506971,2.029159485,0.912900188
726,2015/12/31,795501196.1,262848042.6,196809904.1,70821406.28,1743963973,3332831111,4907575470,363385986.6,5758339388,9091170499,248570405.6,95077531.32,291263599.6,80615008.14,62514814.53,1632905693,181667176.2,1814572869,955758496,1007146167,815648504.3,6837113076,7276597630,9091170499,2.041043231,0.90641866
726,2016/3/31,757125291.1,242898968.1,153556443.9,44055162.39,1850443069,3260937213,4921961772,369986301.4,5798379947,9059317160,264475432.9,89006303.92,181404630.8,57191543.12,78561029.9,1563462099,189797525,1753259624,955758496,1007146773,815648504.3,6865658300,7306057536,9059317160,2.085715551,0.903257811
726,2016/6/30,578366000.7,231418989.5,131903289.4,48735449.13,1791392840,2997492322,4878964551,366951254.7,6023743069,9021235391,229691043.2,88800955.69,222408928.5,75328930.79,75959713.17,1780544274,295099964,2075644238,955758496,1007146837,815648504.3,6508090698,6945591153,9021235391,1.683469693,0.873101802
726,2016/9/30,612520307,226051810.3,167354743.1,44545219.74,1592533570,2825228221,4972899005,368310675.1,6092769465,8917997687,191722836.5,93314754.67,250831190.5,75791011.4,66523504.89,1480071876,304717289.3,1784789166,922602311,753440557.8,815648504.3,6694781216,7133208521,8917997687,1.908845284,0.874425796
726,2016/12/31,662967785.5,293129727.9,212487501.5,46262835.47,1816700442,3223246092,5244335460,384253077.4,6183857172,9407103263,252538563.1,89451314.62,315618449.9,77214706.67,69365641.15,1679057376,314972047.4,1994029423,922602311,753440557.8,888761783,6937985729,7413073840,9407103263,1.919675967,0.900126353
759,2015/3/31,868253712.6,127219312,339191756,43697357.2,2073555395,3502135987,4083418586,447999993.4,5456253498,8958389485,1981951960,2030633619,169751.13,59760725.34,219809732.2,5226370388,635853333.3,5862223721,681021500,1076325770,295179892.2,3072630545,3096165764,8958389485,0.670089513,0.846754273
759,2015/6/30,979952227.7,114720110.3,356636551.1,53297244.91,1907684659,3437931613,4054337437,442492136.5,5398219885,8836151498,2033476527,1853651984,299090.1,65724371.83,221533008.5,5193508077,629315833.3,5822823910,681021500,1076325770,295179892.2,2990432388,3013327588,8836151498,0.661967126,0.847910887
759,2015/9/30,1173889402,133796091.7,411341016.7,53853568.13,1938486490,3729311690,4012286451,439301805.1,5313752637,9043064327,2099620738,1969349723,242781.55,72417409.44,234405564.6,5504518452,621528333.3,6126046786,681021500,1072335073,295179892.2,2906707591,2917017542,9043064327,0.67750008,0.856081286
