股票代码,统计日期,销售商品、提供劳务收到的现金,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出小计,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,净利润,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,财务费用,投资损失,现金的期末余额,现金的期初余额,间接法-现金及现金等价物净增加额
876,2016/6/30,29267161996,324566646.6,29600216772,25226521786,1656414630,335902869.3,986535961.2,28205375247,1394841525,768107189.3,780520042.6,1157656586,-389549396.5,2113406437,3534359934,-1747952694,-730966723.3,3718078188,2987111465,1832165721,437592733.6,18896209.62,128368713.3,-1205505995,2987111465,3718078188,-730966723.3
876,2016/12/31,64048794923,546147044.5,64617676117,55833703629,3515309696,580096711.4,1577108958,61506218994,3111457123,2752115910,2103175178,3291232546,-539116636.3,8566943083,10476121998,-3177029454,-586634207.1,3718078188,3131443981,3132438656,882699806.5,54280864.07,271818071.9,-2090821357,3131443981,3718078188,-586634207.1
882,2015/6/30,593550089.4,83229558.99,676779648.4,168720812.4,63302066.99,138607186.6,258252547.9,628882614,47897034.46,205684102.1,195368226.6,413393295.4,-207709193.3,2526000000,2741348701,558651298.7,398593965.5,1716475626,2115069591,25821562.96,100514331,8929178.63,176755995.6,-202767895,2115069591,1716475626,398593965.5
882,2015/12/31,1186039167,19936188.54,1205975356,459985958.7,121435852,169173105.7,344954350.8,1095549267,110426088.4,2504880135,351560893.3,1442579836,1062300298,5241872956,5633769856,702280143.6,1873706844,1718486760,3592193604,194439974,206154154.2,23422275.27,302938004.7,-1075814785,3592193604,1718486760,1873706844
882,2016/6/30,551221598.8,106049975.1,657271573.9,87859547.11,68659605.11,53525675.3,286653895,496698722.6,160572851.4,676936816.8,205813914.6,539172948.3,137763868.5,535710416.7,885670716.5,-685670716.5,-385674110.6,3592193604,3206519493,35255708.47,70788849.27,7060035.37,137874817.7,-293047402.2,3206519493,3592193604,-385674110.6
882,2016/12/31,1076210178,184676711.5,1260886890,566662846.3,132517976,93239403.09,350900248.7,1143320474,117566415.5,1586432141,378704358.3,1827867247,-241435106.4,623000000,1032982633,-406626669.8,-522822240.8,3592193604,3069371363,104446949.4,121186969.6,11953088.64,242561558.9,-604550444.5,3069371363,3592193604,-522822240.8
905,2015/6/30,3897193127,183715018.1,4080908146,3364510455,261624175.7,92341698.46,147206128.1,3865682457,215225688.6,215275580.4,244775914.9,338683999.5,-123408419.2,528763466.8,555313466.8,71155588.71,162529246.5,452867186.9,615396433.4,106228512,42407475.69,7036333.85,11463925.08,582718.49,615396433.4,452867186.9,162529246.5
905,2015/12/31,7984013683,272231887,8256826769,6900773959,511114782.8,169588823.2,113818934.1,7695296499,561530270.1,462847154,573273155.3,687531695.2,-224684541.2,1163081955,1275543268,-178632839.5,151688424.1,452867186.9,604555611,287842757.5,85792267.54,9788661.73,-4729732.33,-4256944.29,474555611,380667186.9,151688424.1
905,2016/6/30,4496383654,103470827.1,4600021578,4088485637,268806787.9,81232954.08,171097199.4,4609622578,-9601000.03,7300831.32,211627506,214028811.5,-206727980.2,171821362.4,217484869.4,546285105.6,331147834,604555611,935703445.1,96890780.4,43717332.01,5476100.21,-971709.13,-173667.07,935703445.1,474555611,331147834
905,2016/12/31,9860066589,403907997.7,10264240630,8878270936,620170926.1,155346349.9,302869127.7,9956657340,307583289.9,290512391.8,520771296.4,792412682.1,-501900290.4,1110444283,1200916201,296216636,102352376.6,689176182.9,791528559.4,337589239.6,139348554.1,26462871.59,-5918198.2,3269987.94,791528559.4,559176182.9,102352376.6
906,2015/6/30,11205763547,487260332.7,11693023879,10719623244,109736200.8,129470779,813772059.9,11772602283,-79578403.99,218946555.6,20112192.52,313482492,-94535936.33,577342849.3,1186036299,268098099.8,97559420.97,283738857.3,381298278.3,59471227.67,17532039.37,4796157.61,41308120.82,-23956687.57,381298278.3,283738857.3,97559420.97
906,2015/12/31,24388368841,503864583,24892233424,23819868674,189971691.2,220402926.8,751255930.8,24981499223,-89265799.35,423056171.5,55625300.52,484292128.8,-61235957.36,2119235231,2797993592,362865267.4,167420999.6,283738857.3,451159856.9,76699498.55,36850570.25,9576555.38,133796017.3,-54372668.62,451159856.9,283738857.3,167420999.6
906,2016/6/30,14945156031,644724069.9,15589880100,15327200032,120324097.5,92625242.87,731192533.4,16271341906,-681461805.7,230829550.2,29118136.72,456724452.6,-225894902.4,1242111439,1599119309,923284784.5,12061520.14,451159856.9,463221377,75830928.74,20698586.74,5029326.28,68236272.06,1799918.36,463221377,451159856.9,12061520.14
906,2016/12/31,37477595782,865191775.3,38342787557,36376197921,212904325.1,178969147.5,1287426122,38055497516,287290040.9,1124945810,81934967.32,1485458987,-360513177.7,4545443950,4776748702,264776222.6,207905113.1,451159856.9,659064970,118546354.7,38437486.11,10549917.6,156236594.7,82781739.33,659064970,451159856.9,207905113.1
937,2015/6/30,6413300981,299470973.6,6714258086,4070569016,1582031040,842644987.2,550643694,7045888738,-331630651.6,404226548.4,435726674.1,438250486,-34023937.66,4675983467,5207797984,-156797984.5,-522452573.7,3481740073,2959287499,-121335302.2,700339816.3,100798506,267229241.5,-174879743.1,2959287499,3481740073,-522452573.7
937,2015/12/31,15451147217,802596062.6,16257433787,8073396123,3938557194,1846868832,1347852462,15206674611,1050759175,3193945715,1918177566,2347940131,846005584.6,6406632418,7402086363,-961607854.2,935156905.6,3481740073,4416896979,303413664.7,1242083840,213939963.7,651528030.2,-1997452564,4416896979,3481740073,935156905.6
937,2016/6/30,4892000208,77268400.85,4969972160,3028220033,1214759567,509674756.8,283313345.9,5035967703,-65995542.52,2730618506,391212695.4,2799523682,-68905176.51,6171001114,6564552881,-844062881.5,-978963600.5,4416896979,3437933378,-65258695.1,557161393.1,81285980.45,266773174.8,-8729559.63,3437933378,4416896979,-978963600.5
937,2016/12/31,12878097391,386559109.4,13267581390,7765829018,3054836973,1694139197,996831468.9,13511636657,-244055266.7,7215128775,1055911586,9109680354,-1894551579,7604613897,8268516276,1673679464,-464927381.9,4416896979,3951969597,159807116.7,1213113755,177216456.7,587458050.9,24360916.89,3951969597,4416896979,-464927381.9
938,2015/6/30,7251174979,49964616.56,7304278601,7389800823,84858315.96,94182464.73,125143411.2,7693985015,-389706413.9,81380078.24,9853794.08,29763882.84,51616195.4,412919453.2,477471785.3,294356732.1,-43747863.38,651962615,608214751.6,114882050.3,2179652.03,2807017.47,38960386.76,-73962030.13,608214751.6,651962615,-43747863.38
938,2015/12/31,16667436989,28877999.38,16701753027,16040283165,170659897.8,167133175.2,230498408.6,16608574647,93178379.68,98931871.56,19891330.5,123037119.3,-24105247.7,1502496896,1617483904,13128431.15,83209320.63,651962615,735171935.6,202547834.6,15740739.56,5934696.81,69297677.72,-78459310.94,735171935.6,651962615,83209320.63
938,2016/6/30,11737915898,159399461.7,12260160691,10828875725,582816140.2,290851824.3,291212062.7,12079255752,180904938.5,1019889031,32193329.8,18576082011,-17556192980,561990684,788969584.7,22160268922,4801340890,735171935.6,5536512825,376077105.7,33942518.87,11468067.15,16728783.16,-118311535.9,5536512825,735171935.6,4801340890
938,2016/12/31,33283739011,253227500,34064550429,27699686779,2340366490,1390568312,1260846956,32756268537,1308281891,15671946929,196705626.1,32997289940,-17325343012,1120441188,4157517933,19207028176,3217168457,735171935.6,3952340392,1193527377,112644455.3,38733836.27,19187813.8,-558217842.6,3952340392,735171935.6,3217168457
959,2015/6/30,5626515469,30926234.25,5694856550,4497543627,776479754.2,513431562.9,555821709.4,6343276653,-648420102.9,1672313.63,727931781.2,727931781.2,-726259467.6,1339279973,1736422338,1442897662,68218092,547752522.4,615970614.4,-363095325.6,1096343626,23232958.3,212307687.8,-264701965.3,615970614.4,547752522.4,68218092
959,2015/12/31,7464260673,250451870.2,7777691986,4013872344,1584041687,728647127.3,699485364.6,7026046522,751645463.6,316196143.5,1669176221,7179909576,-6863713433,7622170589,8540838101,6019270899,-92797070.1,547752522.4,454955452.3,-1476231989,2192797033,46978632.74,466645208.2,-223696448.9,454955452.3,547752522.4,-92797070.1
959,2016/6/30,10230112819,503944892.4,11025421696,7121807258,1410074678,815333322,545701794.9,9892917053,1132504643,95375929.92,1161468014,1211468014,-1116092084,9466459000,10764262538,-500557063.2,-484144504.7,2141996062,1657851557,32931659.43,2405929620,39385849.67,987068500.5,-180722960.1,1657851557,2141996062,-484144504.7
959,2016/12/31,19916350355,557816872.9,20788905824,6653388341,3176871391,1746348695,1351270608,12927879035,7861026789,363929562.1,3519656825,7842737261,-7478807699,26110909000,29850193719,-671883468.6,-289664378.5,2135996062,1846331683,471632511,4816300106,78550517.81,1843541973,-281214438.7,1846331683,2135996062,-289664378.5
2004,2015/6/30,2503939477,37786403.03,2655101484,2141693510,258592615.6,249216256.1,404466900.3,3053969282,-398867797.9,751725744,253887793.2,560019813.4,191705930.5,1727798153,2233251077,817960971.7,636123743,951436609.6,1587560353,421398995.4,155283127.2,16235232.76,108221999,-91419932.58,1587560353,951436609.6,636123743
2004,2015/12/31,5455087562,89661487.39,5766744584,3536799468,531688942.5,459523026.2,896285701.7,5424297138,342447446.2,1722458082,831763551.7,2379030724,-656572641.8,4494394078,5399152469,3072884110,2843890411,951436609.6,3795327020,656823195.6,280507208,39335083.89,156859280.6,-123286535.4,3795327020,951436609.6,2843890411
2004,2016/6/30,2816151747,66088956.43,3112548772,1918080226,322838989.4,264727819.2,538077768,3043724802,68823969.04,1481394352,177443886.2,3744796120,-2263401767,1434188835,2180636245,1284444039,-923833637.7,3795327020,2871493382,458292514.6,137331463.2,24761092.96,111304168.8,-124834732.4,2871493382,3795327020,-923833637.7
2004,2016/12/31,6015699950,134084942.1,6536997790,3979419726,609734219.8,516725522.9,919217804.8,6025097273,511900516.7,3787089530,651241129.7,6813098533,-3026009003,5988192267,7616993563,1843605930,-618173945.8,3795327020,3177153074,611679676.5,276947614.6,53832850.12,198301475.6,-79131441.14,3177153074,3795327020,-618173945.8
2024,2015/6/30,73011144000,1099193000,74110337000,59692828000,3406960000,2135778000,6228523000,71464089000,2646248000,33668360000,2575217000,33040310000,628050000,1810038000,2238180000,1675635000,4922466000,12297572000,17220038000,320801000,437333000,334738000,219128000,-197212000,17220038000,12297572000,4922466000
2024,2015/12/31,1.58E+11,2434742000,1.60E+11,1.34E+11,6679276000,4077363000,13267702000,1.58E+11,1733339000,71225628000,6436875000,71511813000,-286185000,2518432000,3524916000,2896375000,4520594000,12297572000,16818166000,757732000,886983000,1062010000,372157000,-1654764000,16818166000,12297572000,4520594000
2024,2016/6/30,79247985000,1229517000,80477502000,70271765000,3309755000,1980968000,6574649000,82137137000,-1659635000,37157395000,1495250000,66680507000,-29523112000,3418669000,3923959000,37172795000,6455635000,16818166000,23273801000,-186567000,445020000,190318000,253078000,24581000,23273801000,16818166000,6455635000
2024,2016/12/31,1.74E+11,3681437000,1.77E+11,1.50E+11,6287615000,3554790000,13769053000,1.73E+11,3839235000,1.26E+11,2423832000,1.66E+11,-39612524000,11036374000,12135044000,36758064000,1083541000,16818166000,17901707000,493232000,872496000,360210000,502634000,-1445420000,17901707000,16818166000,1083541000
2030,2015/6/30,549988590.4,21803023.64,578184033.3,355627261,93767762.81,34306945.91,132359626.6,616061596.3,-37877562.97,15254658.16,68677094.64,85402445.9,-70147787.74,189670072.2,198214178.1,540918590.9,432900338,169240850.7,602141188.7,66114957.4,22025336.11,4293282.13,8314638.45,981638.93,602141188.7,169240850.7,432900338
2030,2015/12/31,1407662269,135189100,1553636744,1010826014,212650436,72705863.14,263237618.9,1559419933,-5783188.4,940994096.2,154233868.3,1189096254,-248102157.5,398733148,459152594.3,1239154981,987072969.2,151179655.3,1138252624,117752554.2,48111497.54,7667666.46,24580371.09,-5755041.59,1138252624,151179655.3,987072969.2
2030,2016/6/30,670355263.7,29102821.15,716716386,426363643.5,133840854,47225819.93,131354605.9,893883902.1,-177167516.1,245960626.3,97977883.74,425644109.2,-179683482.9,404000000,434281862.5,504551150.8,146850198.8,1164557619,1311407817,72772857.54,28104809.29,4198640.01,18582293.14,-966836.32,1311407817,1164557619,146850198.8
2030,2016/12/31,1549196990,378666852.9,1945576160,966450751,280824845.8,77982134.17,1001598449,2326856180,-381280019.9,457085017.7,221045687.5,738522230.3,-281437212.6,641908160.5,710213548.7,972392685,309483511.1,1138252624,1447736135,135912461.1,55261487.89,8480332.81,48197806.45,-16558508.45,1447736135,1138252624,309483511.1
2091,2015/6/30,3049432196,5761165.94,3281258137,3055969678,196703479.6,94012506.04,134088157.6,3480773822,-199515684.8,113240071.9,16805179.32,97842746.75,15397325.16,659613005.2,728829062.5,167056956.3,-17072952.19,572459745.6,555386793.4,126934377.1,14748656.81,566719.96,5839699.62,-4774446.06,555386793.4,572459745.6,-17072952.19
2091,2015/12/31,7171984073,18192389.75,7800573153,7004055060,445260367.7,153447531.4,355161414.8,7957924374,-157351220.8,313971297.2,139256919.2,599330090.7,-285358793.4,311981257.2,396403883.1,377698609.1,-47607460.03,572459745.6,524852285.5,252927025.8,33628967.69,1295902.28,5618192.12,-13206098.28,524852285.5,572459745.6,-47607460.03
2091,2016/6/30,3660653726,3796398.47,3909902815,3359606611,278293645,101601531.6,168610381.8,3908112169,1790646.07,221798438,56884413.31,141884413.3,79914024.66,1512845412,1708890884,61213661.79,143046700.9,524852285.5,667898986.5,170872466.6,18604041.41,869289.38,11512432.52,-4291566.45,667898986.5,524852285.5,143046700.9
2091,2016/12/31,30675839949,133503861,33582055923,29123826968,1447297334,594583884.4,1104427758,32227792133,1354263790,1118371575,335686744.9,647953971.5,470417603.6,3618595270,4006379302,-1073595115,846807923.2,2589197690,3436005613,1047323788,142283915.6,7016958.3,-51176496.86,-81072859.06,3436005613,2589197690,846807923.2
2092,2015/6/30,7990184087,716837103,8755870446,7195960490,543063029.4,490021938,561192591.9,8790238050,-34367603.9,366900000,1154510522,1962090219,-1595190219,5259311866,6684884357,1400922103,-226664039.3,1770411827,1543747788,35157428.89,576247790,9768489.22,495096207.2,446250.84,1543747788,1770411827,-226664039.3
2092,2015/12/31,16770546823,661745658.5,17495761804,14254029743,1113654903,895376419.7,543195850.6,16806256916,689504887.6,152876543.4,3176121587,5352551464,-5199674921,7108184042,9806995833,3976097744,-519853006,1559147468,1039294462,187485840.2,1211196379,22313046.9,1061957301,81129767.11,1039294462,1559147468,-519853006
2092,2016/6/30,10353772444,105843169.8,10470082136,8356387245,798185923.5,499009181.1,371893663.6,10025476014,444606122,919175708.9,1107821556,2044486556,-1125310847,6365274521,7269919753,1278881126,600478700.7,1122720041,1723198742,354034702.4,676525800.9,11588413.58,546876873.1,-66609138.25,1723198742,1122720041,600478700.7
2092,2016/12/31,24212789084,510578086.8,24780914502,18864251970,1659921341,1384549636,949307199.2,22858030147,1922884356,277237239,2591547309,6754169545,-6476932306,12010869788,13844724921,5313891245,760165299.9,1122720041,1882885341,1936211136,1453822323,22640633.83,1102956797,137911417.5,1882885341,1122720041,760165299.9
2102,2015/6/30,961487309.5,183158621.2,1144645931,662949401.5,64846778.57,29353404.13,254868802.5,1012018387,132627544,531648,29158202.57,510758202.6,-510226554.6,400014522.5,493663017.7,418190305.1,40107269.41,123694808.3,163802077.8,28462772.81,25686951.27,3340577.39,41641437.78,-631631.79,163802077.8,123694808.3,40107269.41
2102,2015/12/31,1447001942,618474542.9,2068689042,733680576.5,124382766.1,70521517.88,1072137259,2000722119,67966922.41,578148,131020524.4,648169774,-647591626,1218170987,1560622062,635534350.8,57203374,123694808.3,180898182.3,191301902.4,62251214.78,6803067.56,83095481.41,-134055645.3,180898182.3,123694808.3,57203374
2102,2016/6/30,624542673.8,84818543.18,712761602.4,560204365.8,26574778.58,44399085.47,53424144,684602373.8,28159228.57,778802637.9,158231302.1,334423276.7,444379361.1,208207812.7,253453666.3,-93239034.37,379428340.9,180898182.3,560326523.3,80063331.4,21605822.91,3175754.08,34892002.65,-14675202.13,560326523.3,180898182.3,379428340.9
2102,2016/12/31,1039585288,148722883.8,1194974062,833841971.9,53196512.77,63547616.77,228678196.3,1179264298,15709764.75,1148129475,338381522.1,792378456.7,355751018,508971709.3,714151213.3,-107011124.4,264500866.4,180898182.3,445399048.7,247518719.1,45190480.24,6897180.3,65596160.88,14294563.07,445399048.7,180898182.3,264500866.4
2127,2015/6/30,402458355.1,459370,407998453.7,329351304.6,50679998.37,3103186.29,6357489.82,389491979.1,18506474.53,87560603.02,9737381.06,123737381.1,-36176778.04,198800000,225538925.2,-225538925.2,-242880775.1,355954218.6,113073443.5,7427065.65,8508843.81,95391,146494.59,-2134688.35,113073443.5,345406916.6,-242880775.1
2169,2015/6/30,185321324.2,4169937.37,193262798,68938936.22,46159589.74,17457313.57,46964686.09,179520525.6,13742272.39,22414.73,64864587.46,64864587.46,-64842172.73,154235000,183520629.5,55029370.47,3929470.13,106126807.7,110056277.8,27875542.05,60865131.66,2722137.22,18334965.36,1675333.74,105056277.8,92626807.7,3929470.13
2169,2015/12/31,1052521088,41454108.98,1110582556,657769316.2,112638019.1,78887116.84,101616888.1,950911340.3,159671215.3,5906968.11,136742703.5,264595808.4,-258688840.3,766815410,882670981.7,277684484.6,178666859.6,125884870.1,304551729.7,138876122.4,134503108.7,6658541.86,62754830.81,-749199.42,304551729.7,112384870.1,178666859.6
2169,2016/6/30,414659099.2,11736794.65,431409395.3,349916421.5,71294945.48,32344220.62,57211867.21,510767454.8,-79358059.54,87100000,72329744.91,121829744.9,-34729744.91,207460173.4,312801875.8,-42421875.84,-156509680.3,304551729.7,148042049.4,76068359.77,39586217.31,6854686.93,28207220.61,-113771.64,148042049.4,304551729.7,-156509680.3
2169,2016/12/31,1072649976,26083131.4,1110386264,763410921.4,154613141.1,66759994.73,82730936.05,1067514993,42871270.78,834414592.7,239097299.4,1398483646,-564069053.6,1285028449,1530825618,445709912,-75487870.8,304551729.7,229063858.9,146845539.2,147028566.7,7382008.48,49158580.83,-6860615.7,229063858.9,304551729.7,-75487870.8
2170,2015/12/31,2217594301,27407803.35,2245002104,1539882240,182843967.1,73620943.15,159106949.8,1955454100,289548004.6,77036.25,490975085.1,524652180.6,-524575144.4,619655012,670250908.8,217767189.4,-17259950.38,467764829.2,450504878.8,159500282.4,65749072.11,9478602.86,40462848.21,-2808448.99,450504878.8,467764829.2,-17259950.38
2170,2016/6/30,908522255.8,10392776.85,918915032.6,758057656.6,94578954.55,37046239.21,61647911.91,951330762.2,-32415729.58,26067708.38,103993157.8,136993157.8,-110925449.4,645000000,787121111.5,-6367820.23,-149708999.2,450504878.8,300795879.6,62524079.96,71460053.49,5267751.25,36081310.35,-2676878.8,300795879.6,450504878.8,-149708999.2
2170,2016/12/31,2231535908,43055298.27,2274591206,1564221381,202539242,87320768.08,118507562.5,1972588954,302002252,1686503.31,341049590,661049590,-659363086.7,837000000,985391824,109631448.4,-247729386.3,450504878.8,202775492.5,79982759.31,144968053.5,11127279.69,72535128.84,-1690775.36,202775492.5,450504878.8,-247729386.3
2183,2015/6/30,14518105942,12411033736,27082631049,16530047223,343056362,1504229305,9618876879,28053658486,-971027437,112786932,151579299,202690582,-89903650,13428391441,17778310293,2606024636,1545514064,1611033429,3156547493,230338507,20612701,3220483,325548407,-32035041,3156547493,1611033429,1545514064
2183,2015/12/31,42699809717,30061630404,72761440121,38325254639,798482989,3873021845,30948168967,74566898843,-1805458722,376922280,1522311564,2090575362,-1713653082,28167160072,37131687083,5600962404,2085837493,1611033429,3696870922,468920492,41204232,8948479,760169764,-79462179,3696870922,1611033429,2085837493
2183,2016/6/30,25651588544,6205630766,32032288303,26666026100,557785735,1893061531,4879549720,34389435664,-2357147361,122325511,147327525,224407925,-102082414,15364134665,21725294988,2464941540,276013,3696870922,3697146935,327727551,26993501,18983297,561833403,-56960175,3697146935,3696870922,276013
2183,2016/12/31,62665569410,30440151518,93105720928,62944734306,1384137728,719020839,31238277768,97252555318,-4146834390,257342852,699222595,799105189,-541762337,31103346942,42431956095,4118795108,-552397559,3696870922,3144473363,535150998,69131859,39362576,1205943455,-116013855,3144473363,3696870922,-552397559
2191,2015/6/30,1270399328,18215552.97,1303258289,508266513.1,125289886.1,209530938.4,118053075.1,961140412.7,342117876.4,49071311.51,118332142.2,212689919.1,-163618607.6,211000000,372801786.6,-305855627.1,-127102646,574548738.5,447446092.5,420112574.3,73325811.51,3560547.76,7452346.31,-77584254.91,447446092.5,574548738.5,-127102646
2191,2015/12/31,2617231116,57616671.45,2690260796,1054127750,264156767,344123599.4,228234235.2,1890642351,799618445.2,69821161.51,256618114,513826277.3,-444005115.8,316753888.8,571173828.4,-428465735.9,-70161685.85,574548738.5,504387052.7,789268020.8,133385129.4,6994424.38,-1230556.63,-100207024.5,504387052.7,574548738.5,-70161685.85
2191,2016/6/30,1481590890,45120083.54,1527589933,648875797.6,208988751.1,234340381.3,128859979.9,1221064910,306525022.6,19498085.06,155799170.2,297175348.4,-277677263.3,27500000,149525826.5,65559779.52,95155191.28,504387052.7,599542244,381352334.1,87813686.59,3983825.65,2648530.9,-112567503,599542244,504387052.7,95155191.28
2191,2016/12/31,3207940247,101559607.5,3313780275,1229722219,401301355.5,440605837,323964985.3,2395594397,918185878,33132951.06,361492485.7,548070984.9,-514938033.8,166000000,739320868.5,-221130762,185758514.3,504387052.7,690145566.9,637882841.7,183413488.2,10325659.23,11876164.47,-114066384.1,690145566.9,504387052.7,185758514.3
2210,2015/6/30,20523590992,1369445158,21893036150,17594174025,20115306.05,45291992.94,65687538.61,17725268862,4167767288,93578.32,112374708.9,251063991.9,-250970413.6,7420543938,20117575560,-4110891407,-193176524.4,450834940.4,257658416,101220625.9,5580613.95,170963.2,-3626062.44,19247706.02,257658416,450834940.4,-193176524.4
2210,2015/12/31,51135771519,240557810.1,51376329330,52061213443,53183789.13,72360376.63,140902139.7,52327659749,-951330419,1421610289,8997927.26,1606149265,-184538976,9830349909,21859529892,1874937930,735175112.3,450834940.4,1186010053,175127489.8,12609029.38,7183215.27,-256716066.6,50911033.48,1186010053,450834940.4,735175112.3
2210,2016/6/30,22989621690,493714866.8,23483722454,22629042766,48773234.17,43734854.32,496114938.3,23217665793,266056660.9,105924.28,3283838.12,20116631.72,-20010707.44,1872081634,13483903505,-639968443.7,-415842596.9,1186010053,770167455.8,112324932.6,6954980.08,3663653.13,40648114.32,19299471.03,770167455.8,1186010053,-415842596.9
2210,2016/12/31,59776568632,395423632.2,60188240629,61279007820,108578199.9,148308781.4,321748734,61857643535,-1669402906,3448685884,312258746.1,3799720357,-351034472.1,5466789462,8551780840,3188027456,1204183068,1207685070,2411868139,1586688285,12879248.59,27825065.55,-81643326.13,201208221.5,2411868139,1207685070,1204183068
2221,2015/6/30,7642239805,30262580.74,7672502386,7922022135,50596426.72,86926364.07,69986412.46,8129531338,-457028952,21406205.79,999516875.9,1049516876,-1028110670,1745514989,1842568701,1234659252,-218693768.4,2182931485,1964237716,80060434.86,34638678.62,7188460.66,105114951.2,-588475.1,1964237716,2182931485,-218693768.4
2221,2015/12/31,19341653853,96516801.09,19438170654,18564434340,61079891.55,177417036.3,165979118,18968910386,469260268.1,22256278.77,2567106363,3859338363,-3837082085,4571131815,4724914822,3724430615,261719147.6,2182931485,2444650632,405559780.9,68271872.98,14282273.98,243201409.5,-2842947.65,2444650632,2182931485,261719147.6
2221,2016/6/30,9185460400,89882177.26,9275342578,9381884361,58141038.22,122647254,105027883.1,9667700536,-392357958.5,78483.44,914281951.8,930089051.5,-930010568.1,2992059908,3932456113,1210045112,-130576675.9,2444650632,2314073956,166910543.2,129318831.7,11345267.33,211918095.5,-2096024.07,2314073956,2444650632,-130576675.9
2221,2016/12/31,21945906377,77873691.89,22025030069,20424848055,130683486.4,210954715.3,285034391.4,21051520648,973509420.8,7482469.52,1995885011,5258393499,-5250911029,7564867829,8958055716,3521172620,-736467868,2444650632,1708182764,470616975.5,301932375.3,23564628.13,463608627,-8554071.58,1708182764,2444650632,-736467868
2259,2015/6/30,257808442.2,17907065.22,280298948.8,161141181.3,44537569.01,16868296.06,48650643.21,271197689.6,9101259.19,197989738.2,2172640.48,36122049.02,161867689.2,341800000,647337202,-174937202,-3968253.63,244821259.4,240853005.8,5802785.02,22512555.38,1275516.66,28119018.47,0,240853005.8,244821259.4,-3968253.63
2259,2015/12/31,692832809.6,62624068.8,763178268.6,376188426.7,85278119,52105431.79,60498073.06,574070050.5,189108218.1,212902015.5,22925569.17,115844194.8,97057820.67,882400000,1819416540,-64532013.14,221632192.5,244821259.4,466453451.9,18811954.8,46759488.91,2650959.99,68851677.13,34167.29,466453451.9,244821259.4,221632192.5
2259,2016/12/31,1565046458,11739242.79,1587163639,1247776760,105311774,64948273.36,73215620.42,1491252427,95911211.28,2348074785,89806724.26,2349806724,-1731939.19,647546807.2,2307313073,437834882.4,532014154.5,466453451.9,998467606.4,90585179.67,89680621.23,4591149.54,104831838.9,-135684476.6,998467606.4,466453451.9,532014154.5
2286,2015/6/30,654537106.2,4163869.27,658700975.5,670409627.4,26005723.87,12521775.21,39338456.5,748275583,-89574607.48,655292900,110881218.1,551881218.1,103411681.9,74500000,89166373.43,129333626.6,142425993.9,103265620.2,245691614,29052858.96,26016589.21,1504342.05,3043452.51,-7544490.03,245691614,103265620.2,142425993.9
2286,2015/12/31,1326192809,9114586.02,1343316873,1103912277,60003565.02,22148361.88,79766844.66,1265831049,77485824.48,233275317.9,199398683.3,217317060.9,15958256.98,188000000,206895771.4,36604228.63,132887497.8,103265620.2,236153117.9,40945993.82,52946355.42,3236661.2,4959838.97,-17961645.35,236153117.9,103265620.2,132887497.8
2286,2016/6/30,698437982,8325843.36,720790314.7,653980327.3,31963892.2,12139706.91,43489543.92,741573470.3,-20783155.69,174346055.1,49500819.94,181900819.9,-7554764.81,90000000,114412514.2,-9412514.2,-37390351.86,236153117.9,198762766.1,30481990.84,36568224.73,1886773.58,2805032.89,-11097118.69,198762766.1,236153117.9,-37390351.86
2286,2016/12/31,1611204249,6361449.5,1651243056,1359990943,67014970.32,23862963.16,91390565.96,1542259442,108983614,311667255.4,96526064.47,395126064.5,-83458809.06,125000000,152855601.3,-19915601.25,6664570.17,236153117.9,242817688.1,49203749.31,74462460.7,3892306.98,3419755.3,-17872845.53,242817688.1,236153117.9,6664570.17
2302,2015/12/31,7587991934,64020031.59,7655359049,4950752094,953464156.2,613705761.4,351240282.6,6869162295,786196754.4,3340887.8,220516701,340516701,-337175813.2,1816580000,2017437663,132826337.3,581846755.3,1476549031,2058395787,366680451.1,364304183.5,4607091.97,145922605.9,1994416.81,2058395787,1476549031,581846755.3
2302,2016/6/30,2240891843,153162486.2,2394054329,2220153235,494639234,258474563.7,197684258.6,3170951291,-776896961.8,3000,62803224.56,107117448.4,-107114448.4,584828591.9,702842685,-44594093.11,-928607721.2,2058395787,1129788065,74269095.17,188216679.2,2841354.53,71279747.23,981545.96,1129788065,2058395787,-928607721.2
2302,2016/12/31,7749623835,131390118,7881232027,5144022746,997206264.6,527525408.1,289158910.6,6957913329,923318697.8,9147239.14,135471188.4,232087161.4,-222939922.3,2198873665,2448168916,-227914340.8,472465629,2058395787,2530861416,320988398.2,369988160.8,6688189.55,198151412.5,2345304.49,2530861416,2058395787,472465629
